hash,keep_path,removed_path,removed_size_bytes,removed_mtime,error
d654e1da7d72b4b0961604bcaebb97bb4de7d2dfea8a71bc2e6615059c1b8820,CASE DOCS\02.22.24 - SUMM JUDGEMENT NOTICE OF HEARING-1.pdf,CASE DOCS\02.22.24 Motion for Partial Summary Judgment (notice of hearing)-1.pdf,1078380,1762843804.0,
d654e1da7d72b4b0961604bcaebb97bb4de7d2dfea8a71bc2e6615059c1b8820,CASE DOCS\02.22.24 - SUMM JUDGEMENT NOTICE OF HEARING-1.pdf,CASE DOCS\02.22.24 - SUMM JUDGEMENT NOTICE OF HEARING-1 copy.pdf,1078380,1762843804.0,
d654e1da7d72b4b0961604bcaebb97bb4de7d2dfea8a71bc2e6615059c1b8820,CASE DOCS\02.22.24 - SUMM JUDGEMENT NOTICE OF HEARING-1.pdf,CASE DOCS\02.22.24 - MOTION FOR PARTIAL SUMMARY JUDGMENT-1 copy.pdf,1078380,1727692695.0,
d654e1da7d72b4b0961604bcaebb97bb4de7d2dfea8a71bc2e6615059c1b8820,CASE DOCS\02.22.24 - SUMM JUDGEMENT NOTICE OF HEARING-1.pdf,CASE DOCS\02.22.24 Motion for Partial Summary Judgment (notice of hearing)-1 copy.pdf,1078380,1762843804.0,
bdbe2643acf6697914e69cc95846c456c0d94be7b01892a235c67826433e4598,CASE DOCS\02.22.24 - Partial Summary Judgment-1.pdf,CASE DOCS\02.22.24 - Partial Summary Judgment-1 copy.pdf,342990,1762843804.0,
75ae48049dec4b560b65ce02a214a9be7065e766553ba0038b6e1040722b5834,CASE DOCS\02.22.24 - PROPOSED ORDER ON MOTION FOR SUMMARY JUDGMENT-1.pdf,CASE DOCS\02.22.24 - PROPOSED ORDER ON MOTION FOR SUMMARY JUDGMENT-1 copy.pdf,182034,1762843804.0,
a14849c17189352d093a8b1c63d96f83db3b2b8f1f1b80780e4f11c85b656373,CASE DOCS\02.22.24 - SUMMARY JUDGMENT BRIEF-1.pdf,CASE DOCS\02.22.24 Motion for Partial Summary Judgment (BRIEF)-1.pdf,1902194,1762843804.0,
a14849c17189352d093a8b1c63d96f83db3b2b8f1f1b80780e4f11c85b656373,CASE DOCS\02.22.24 - SUMMARY JUDGMENT BRIEF-1.pdf,CASE DOCS\02.22.24 - Respondent's Motion For Partial Summary Judgement - Brief-1.pdf,1902194,1762843804.0,
a14849c17189352d093a8b1c63d96f83db3b2b8f1f1b80780e4f11c85b656373,CASE DOCS\02.22.24 - SUMMARY JUDGMENT BRIEF-1.pdf,CASE DOCS\02.22.24 - SUMMARY JUDGMENT BRIEF-1 copy.pdf,1902194,1727692696.0,
a14849c17189352d093a8b1c63d96f83db3b2b8f1f1b80780e4f11c85b656373,CASE DOCS\02.22.24 - SUMMARY JUDGMENT BRIEF-1.pdf,CASE DOCS\02.22.24 Motion for Partial Summary Judgment (BRIEF)-1 copy.pdf,1902194,1762843804.0,
a14849c17189352d093a8b1c63d96f83db3b2b8f1f1b80780e4f11c85b656373,CASE DOCS\02.22.24 - SUMMARY JUDGMENT BRIEF-1.pdf,CASE DOCS\02.22.24 - Respondent's Motion For Partial Summary Judgement - Brief-1 copy.pdf,1902194,1762843804.0,
1eff521da0c2aa5bae1f764f0698c00d9eb9a758ee4e24fd56139af4921aea03,CASE DOCS\02.22.24 Order on Motion for Summary Judgment-1.pdf,CASE DOCS\02.22.24 Order on Motion for Summary Judgment-1 copy.pdf,510197,1762843804.0,
f342c13646ec7c812d8f51dff22dc8804caabf6037f3d710ad1b89ca5d39f77e,CASE DOCS\02.24.24 - MOTION FOR SUMMARY JUDGMENT - BRIEF-1.pdf,CASE DOCS\02.24.24 - MOTION FOR SUMMARY JUDGMENT - BRIEF-1 copy.pdf,342996,1720337315.0,
337f537888b4b12d196b7b15188c34784b98da4e94a5f0ea14961d98745ae656,CASE DOCS\02.24.25 - OBJECTION AND REQUEST FOR JUDICIAL NOTICE-1.pdf,CASE DOCS\02.25.25 - OBJECTION AND REQUEST FOR JUDICIAL NOTICE-1.pdf,387943,1762843805.0,
337f537888b4b12d196b7b15188c34784b98da4e94a5f0ea14961d98745ae656,CASE DOCS\02.24.25 - OBJECTION AND REQUEST FOR JUDICIAL NOTICE-1.pdf,CASE DOCS\02.24.25 - OBJECTION AND REQUEST FOR JUDICIAL NOTICE-1 copy.pdf,387943,1740733384.0,
337f537888b4b12d196b7b15188c34784b98da4e94a5f0ea14961d98745ae656,CASE DOCS\02.24.25 - OBJECTION AND REQUEST FOR JUDICIAL NOTICE-1.pdf,CASE DOCS\02.25.25 - OBJECTION AND REQUEST FOR JUDICIAL NOTICE-1 copy.pdf,387943,1762843805.0,
e20180e3300a937faec8172262a229b89b4f03489c7b4c48f75093c0ab935306,CASE DOCS\02.25.2025_MOTION TO SIGN-1.pdf,CASE DOCS\02.25.25 - Motion to Sign-1.pdf,567191,1762843805.0,
e20180e3300a937faec8172262a229b89b4f03489c7b4c48f75093c0ab935306,CASE DOCS\02.25.2025_MOTION TO SIGN-1.pdf,CASE DOCS\02.25.2025_MOTION TO SIGN-1 copy.pdf,567191,1762843804.0,
e20180e3300a937faec8172262a229b89b4f03489c7b4c48f75093c0ab935306,CASE DOCS\02.25.2025_MOTION TO SIGN-1.pdf,CASE DOCS\02.25.25 - Motion to Sign-1 copy.pdf,567191,1762843805.0,
2d2c812249f27c066c9a9cb320e2a85549b72be9e15d1f104cea06fcb56214bb,CASE DOCS\02.25.25 - Notice Loss of Employmnet-1.pdf,CASE DOCS\02.25.2025_NOTICE - LOSS OF EMPLOYMENT-1.pdf,194063,1762843805.0,
2d2c812249f27c066c9a9cb320e2a85549b72be9e15d1f104cea06fcb56214bb,CASE DOCS\02.25.25 - Notice Loss of Employmnet-1.pdf,CASE DOCS\02.25.25 - Notice Loss of Employmnet-1 copy.pdf,194063,1762843805.0,
2d2c812249f27c066c9a9cb320e2a85549b72be9e15d1f104cea06fcb56214bb,CASE DOCS\02.25.25 - Notice Loss of Employmnet-1.pdf,CASE DOCS\02.25.2025_NOTICE - LOSS OF EMPLOYMENT-1 copy.pdf,194063,1762843805.0,
d5dd53bf83fa0e666b05bc571c1cdfd60610ca82f09f141b85d252022b023d98,CASE DOCS\02.25.2025_OBJECTION AND REQUEST FOR JUDICIAL NOTICE-1.pdf,CASE DOCS\02.25.2025_OBJECTION AND REQUEST FOR JUDICIAL NOTICE-1 copy.pdf,343259,1762843805.0,
f8ce819c51f65827f40ae00d281b02ec27c42a21010468511d4335019ddf4a51,CASE DOCS\02.25.24 Notice of Termination of Legal Counsel-1.pdf,CASE DOCS\02.25.24 Notice of Termination of Legal Counsel-1 copy.pdf,487610,1762843805.0,
bf6e0280695086bdbcba2401583b0e56b893147d7bc09a9c4be82b01e6fcf52d,CASE DOCS\02.25.25 - Proposed Order on Motion to Sign-1.pdf,CASE DOCS\02.25.25 - Proposed Order on Motion to Sign-1 copy.pdf,210119,1762843805.0,
f5e64a57bcf707acd96b2d030a842323a38d8c482241f51870c0da6a2cd5a448,CASE DOCS\02.26.25 - UNOPPOSED MOTIONS-1.pdf,CASE DOCS\02.26.25 - UNOPPOSED MOTIONS-1 copy.pdf,116640,1762843805.0,
3d95e04dca73d6f2d6afe9affa5f4218be2eccf6a22eda28acca10a9d4b62ed5,CASE DOCS\02.27.2024_NOTICE OF HEARING 31424  9AM-1.pdf,CASE DOCS\02.27.2024_NOTICE OF HEARING 31424  9AM-1 copy.pdf,153022,1762843805.0,
275d7c8b689f68df2f202e3ccf9022c2e4a828ac30dfa9bf19a400263322011a,CASE DOCS\02.28.2025_REQUEST FOR RULING-1.pdf,CASE DOCS\02.28.25 - Request for Ruling-1-1.pdf,177293,1762843805.0,
275d7c8b689f68df2f202e3ccf9022c2e4a828ac30dfa9bf19a400263322011a,CASE DOCS\02.28.2025_REQUEST FOR RULING-1.pdf,CASE DOCS\02.28.2025_REQUEST FOR RULING-1 copy.pdf,177293,1762843806.0,
275d7c8b689f68df2f202e3ccf9022c2e4a828ac30dfa9bf19a400263322011a,CASE DOCS\02.28.2025_REQUEST FOR RULING-1.pdf,CASE DOCS\02.28.25 - Request for Ruling-1-1 copy.pdf,177293,1762843805.0,
be284e38d1f290abf1dd35fd8b18b1a1516fb5672506c193f582d598cc83720b,CASE DOCS\02.28.25 - REQUEST FOR RULING-1.pdf,CASE DOCS\03.03.25 - REQUEST FOR RULING-1.pdf,211807,1762844182.0,
be284e38d1f290abf1dd35fd8b18b1a1516fb5672506c193f582d598cc83720b,CASE DOCS\02.28.25 - REQUEST FOR RULING-1.pdf,CASE DOCS\03.03.25 - REQUEST FOR RULING-e1c87b89-1.pdf,211807,1762844182.0,
be284e38d1f290abf1dd35fd8b18b1a1516fb5672506c193f582d598cc83720b,CASE DOCS\02.28.25 - REQUEST FOR RULING-1.pdf,CASE DOCS\02.28.25 - REQUEST FOR RULING-1 copy.pdf,211807,1741113286.0,
2ededc03d60c62bee88a7d70252d912b0b053376725b62c6afabde2f45a48931,CASE DOCS\03.03.24 Notice and Unsworn Declaration-1.pdf,CASE DOCS\03.04.24 - NOTICE AND UNSWORN DECLARATION-1.pdf,691453,1732417920.0,
2ededc03d60c62bee88a7d70252d912b0b053376725b62c6afabde2f45a48931,CASE DOCS\03.03.24 Notice and Unsworn Declaration-1.pdf,CASE DOCS\03.03.24 - Notice and Unsworn Declaration-1.pdf,691453,1762844182.0,
2ededc03d60c62bee88a7d70252d912b0b053376725b62c6afabde2f45a48931,CASE DOCS\03.03.24 Notice and Unsworn Declaration-1.pdf,CASE DOCS\03.03.24 - Notice and Unsworn Declaration-2f214f9d-1.pdf,691453,1762844182.0,
193ce849ccb95b4925f28d192e5f2cc43de0222586096c26bc318fb9bf744587,CASE DOCS\03.04.2024_NOTICE  UNSWORN DECLARATION-1.pdf,CASE DOCS\03.04.24 - Notice and Unsworn Declaration-1-1.pdf,109378,1762844182.0,
f481f746c02c4f04bc7fd7d041dd39239c620c84b2cdc1e21afd2e4691be1cca,CASE DOCS\03.05.2025 NOTICE - WATAUGA POLICE DEPT.-1.pdf,CASE DOCS\03.05.2025 NOTICE - WATAUGA POLICE DEPT.-52fc12f1-1.pdf,212672,1762844182.0,
3bb7d88866b618116490371b23c19b8938393ff066a33c27e8f0ad344d4f0e2a,CASE DOCS\03.06.2025_UNOPPOSED MOTION TO DISMISS FOR LACK OF JURISDICTION-1.pdf,CASE DOCS\03.06.25 - Unopposed Motion to Dismiss For Lack of Jurisdiction-1.pdf,165790,1762844183.0,
c20eaa9480146823452eade5ae80cd583f270d12de1657e42a26e8eef95f5d83,CASE DOCS\03.10.24 - BRIANA GALBO-1.pdf,CASE DOCS\03.10.24 - BRIANNA GALBO-1.pdf,1874280,1732125629.0,
687d74c10e399ef2761a2c993554023b827615d10e1d0f9cec2fa825276070cc,CASE DOCS\03.11.24 - DANNY SLADE-1.pdf,CASE DOCS\03.11.24 - Danny Slade Affidavit-1.pdf,1403315,1762844183.0,
ed3847915218387460630652df40a1d2e4844df32dbf0968959d43e7ee4d2c2f,CASE DOCS\03.12.25 - NOTICE OF CONTINUED OBSTRUCTION-1.pdf,CASE DOCS\03.12.25 - NOTICE OF CONTINUED OBSTRUCTION-2f74e4f8-1.pdf,271315,1762844184.0,
216751ad82320ba847ec98fe8f7f4f8e958bd3c36c72df8daa4362fbca690ea3,CASE DOCS\03.12.25 - REQUEST TO SET UN-OPPOSED SUMMARY JUDGMENT AND UN-OPPOSED RULE 12 MOTIONS FOR SUBMISSION-1.pdf,CASE DOCS\03.12.25 - REQUEST TO SET UN-OPPOSED SUMMARY JUDGMENT AND UN-OPPOSED RULE 12 MOTIONS FOR SUBMISSION-18a5209f-1.pdf,1941020,1762844184.0,
5d3e23cd3aef860ea6bcc7de7e1c3d278d877c4a7425f82568a939068c34b212,CASE DOCS\03.13.24 - LUZ OBLE-1.pdf,CASE DOCS\03.14.24 - LUZ OBLE AFFIDAVIT-1.pdf,1833048,1762844185.0,
eecaf4e65f5d933441223a50f75ca6e22af5a904227552e0f0f5a9b61d56bea2,CASE DOCS\03.13.24 - NICHOLAS MORVAN-1.pdf,CASE DOCS\03.13.24 - NICHOLAS MORVAN AFFIDAVIT-1.pdf,3451645,1762844184.0,
bb471fdadf7512e126f5ec32bb17b56cb90119a1735aa7e798fe4f0f9a13dcaf,CASE DOCS\03.14.24 - APPEARANCE Charles Dustin Myers-1.pdf,CASE DOCS\03.14.2024_APPEARANCE - CHARLES DUSTIN MYERS-1.pdf,31077,1762844184.0,
765d28a451e1bc84047370b7bc293fe27e0a19da5843c1b2a37bf2aa2ee2cd0a,CASE DOCS\03.14.24 - AJR-1.pdf,CASE DOCS\03.14.24 - AJ REPORT FOR TEMP ORDERS-1.pdf,1041101,1727692702.0,
765d28a451e1bc84047370b7bc293fe27e0a19da5843c1b2a37bf2aa2ee2cd0a,CASE DOCS\03.14.24 - AJR-1.pdf,CASE DOCS\03.14.24 Order Denying Emergency Motion to Vacate-1.pdf,1041101,1762844185.0,
765d28a451e1bc84047370b7bc293fe27e0a19da5843c1b2a37bf2aa2ee2cd0a,CASE DOCS\03.14.24 - AJR-1.pdf,CASE DOCS\03.14.24 Associate Judge's Report for Temporary Orders 03.14.24-1.pdf,1041101,1762844185.0,
027ffc5ba44948f9ce5f70efad8d1253b3b963d0a1302dff44b6928e9c302075,CASE DOCS\03.14.24 - TEMP ORDERS REDACTED-1.pdf,CASE DOCS\03.14.24 - TEMP ORDERS REDACTED-2.pdf,1050482,1762844185.0,
027ffc5ba44948f9ce5f70efad8d1253b3b963d0a1302dff44b6928e9c302075,CASE DOCS\03.14.24 - TEMP ORDERS REDACTED-1.pdf,CASE DOCS\03.14.24 - TEMP ORDERS REDACTED-1-1.pdf,1050482,1762116080.0,
6f8c4bf34d12d94e6904a32a2ef23952666cbdd8a8274609962ca978b32e6b03,CASE DOCS\03.17.25 - NOTICE OF SUBMISSION-1.pdf,CASE DOCS\03.17.25 - NOTICE OF SUBMISSION-69ced4cf-1.pdf,1287730,1762844185.0,
1a07666876bfae38900fb5f4da06e0eb5572c5993cbd86d293fd49c1a26a8c2b,CASE DOCS\03.18.25 - APPLICATION FOR EMERGENCY TRO-1.pdf,CASE DOCS\03.18.25 - MOTION FOR EMERGENCY TEMPORARY INJUNCTIVE RELIEF-1.pdf,5446805,1762844186.0,
a50b8877679d3c45dc14c9dc5f1b563fef0a56b37c5311529125ac209d6911ea,CASE DOCS\03.20.25 EMERGENCY EX-PARTE MOTION TO-1.pdf,CASE DOCS\03.20.25 - EMERGENCY EX-PARTE VOID AB INITIO-1.pdf,3019349,1762844187.0,
fefe83470f3284240a74b12ae4abb95cfba48a4f53d71744edc51418c5f7eb9e,CASE DOCS\03.20.25 - MOTION TO CONSOL-1.pdf,CASE DOCS\03.20.25 - Motion to Consolidate-1.pdf,30709,1762844187.0,
3048e69857231a71bd7094a5194f18091cdba7752fcd2f108451b964d822e608,CASE DOCS\03.20.25 - orginal answer-1.pdf,CASE DOCS\03.20.25 - Respondents Original Answer-1.pdf,31388,1762844417.0,
4bf409d56e89cf219adc209e58007ab456bbfc123d02fef3531edbb1d5a79d3e,CASE DOCS\03.20.25 - PROP. ORDER ON CONSOL-1.pdf,CASE DOCS\03.20.25 - Proposed Order on Motion to Consolidate-1.pdf,27636,1762844417.0,
cafb47c177fd93c7c32fc5dfa40048993ccaffe045a3b7e0943e080afdf35d80,CASE DOCS\03.20.25 - REQUEST TO AMEND CASE CAPTION-1.pdf,CASE DOCS\03.20.25 - REQUEST TO AMEND CASE CAPTION-830ebd50-1.pdf,140168,1762844417.0,
03fd17213c7fe1ccceeb5cd2002a89c89357118e853031c9b738209b24eebd9c,CASE DOCS\03.21.25 - Rule 12 Motion (233)-1.pdf,CASE DOCS\03.21.2025_233-765358-25 RULE 12 MOTION TO SHOW AUTHORITY-1.pdf,380018,1762844418.0,
14bbb9743b3cb484bd20dbbd753913d4b21ecc11d67950b5b848fd7ea924bb93,CASE DOCS\03.21.25 - PROP RULE 12 ORD-1.pdf,CASE DOCS\03.21.25 - rule 12 2.0 order-1.pdf,151502,1762844418.0,
14c7dbe64772ccddd7451ea09211e47ca0416ae521e6b2e9da4726d8d0f01a28,CASE DOCS\03.21.25 -RULE 12-1.pdf,CASE DOCS\03.21.25 - RULE 12-1.pdf,997004,1762844418.0,
70a093601fd2b723345bac58b8241a7cbafb13a620edb2c06956a8daddc482bc,CASE DOCS\03.24.25 - Petitioner's Objection to Consolidation (233)-1.pdf,CASE DOCS\03.26.2025_233-765358-25 PETITIONERS OBJECTION TO CONSOLIDATION-1.pdf,293303,1762844421.0,
20d7b6e332918e8ef794c470e652e1259f1c28ef74a27e3314e81f1d5a0b2970,CASE DOCS\03.24.25 - PETS OBJ TO CONSOL-1.pdf,CASE DOCS\03.24.25 - PETITIONER'S OBJECTION TO CONSOLIDATION-1.pdf,1696758,1762844420.0,
20d7b6e332918e8ef794c470e652e1259f1c28ef74a27e3314e81f1d5a0b2970,CASE DOCS\03.24.25 - PETS OBJ TO CONSOL-1.pdf,CASE DOCS\03.24.25 - PETITIONER'S OBJECTION TO CONSOLIDATION - 03.26.25-1.pdf,1696758,1762844419.0,
76d2f46e22599791d9dbc1e6d6cb69fb800e1d264438ef0419a3baaa3b6f6650,CASE DOCS\03.24.25 - PROPOSED ORDER TRO-1.pdf,CASE DOCS\03.28.25 - Proposed Order TRO-1.pdf,188268,1762844424.0,
76d2f46e22599791d9dbc1e6d6cb69fb800e1d264438ef0419a3baaa3b6f6650,CASE DOCS\03.24.25 - PROPOSED ORDER TRO-1.pdf,CASE DOCS\03.24.25 - PROPOSED ORDER - TRO-1.pdf,188268,1762844420.0,
80d74f06b46ae74dd1881763c4f69ee15ed9e764a8bf87cce86ae4d0b272fb82,CASE DOCS\03.26.24 - 2nd Amended Preparatory Notice-1.pdf,CASE DOCS\03.26.2024_2ND AMENDED PREPARATORY NOTICE FOR JUDICIALREVIEW-1.pdf,480899,1762844421.0,
1d406539cb61fda4682d586615671d4c2e7c725a1ce1126c80a7a180beb9a41d,CASE DOCS\03.26.24 - Luz Oble Affidavit-1.pdf,CASE DOCS\03.26.2024_ATTACH LUZ OBLE AFFIDAVIT-1.pdf,151818,1762844421.0,
5e18c7737092182cc9e4ee43f2ea8d732454df961f4b0fac4e364fe201cba840,CASE DOCS\03.26.24 - Morvan Affidavit-1.pdf,CASE DOCS\03.26.2024_ATTACH NICHOLAS MORVAN AFFIDAVIT-1.pdf,453709,1762844421.0,
e48e6aa1bf01bac63059ce20a5d4204dd2dc5b741ae3fae87f71282dd7d39e61,CASE DOCS\03.26.2024_REQUEST FOR FINDINGS OF FACT  CONCLUSIONSOF LAW-1.pdf,CASE DOCS\03.26.24 - Request for Findings of Fact and Conclusions of Law-1-1.pdf,145885,1762844422.0,
bd1e0535fb78826a90477b4158a674bc5f47c1897c3ca1f9d35e626886d2a462,CASE DOCS\03.26.24 - REQUEST FOR FINDINGS OF FACT AND CONCLUSIONS OF LAW-1.pdf,CASE DOCS\03.26.24 - REQUEST FOR FINDINGS OF FACT AND CONCLUSIONS OF LAW (2)-1.pdf,747296,1762844422.0,
8102541b2389b9cb063dfee428eb57fd862515c86e69dbc90ceec27ac34e0f92,CASE DOCS\03.26.24 - Second Amended Prepatory Notice for Judicial Review-1.pdf,CASE DOCS\03.26.24 - SECOND AMENDED PREPARATORY NOTICE FOR JUDICIAL REVIEW-1.pdf,8160702,1727692701.0,
f77a7b807f40e7c0649396c54e25401c493e95cb47ef1f29e8408e6f7b8cd94f,CASE DOCS\03.26.24 - SECOND PREPARATORY NOTICE FOR JUDICIAL REVIEW-1.pdf,CASE DOCS\03.26.24 Second Amended Preparatory Notice for Judicial Review-1.pdf,321560,1762844422.0,
c383fcc6fdb003fdb25879ca05a5e31cbf257df5bb3ca96d2e90aef4261b8165,CASE DOCS\03.26.24 - TEMPORARY ORDERS-1.pdf,CASE DOCS\03.26.24 - TEMPORARY ORDERS-1-1.pdf,6708966,1762844422.0,
9c16f07d2c170afc3aea3c0d1de9f9a3f4c2681cdc0d336905026e9d4262e5e6,CASE DOCS\03.28.25 - Notice of Legal Clarification-1.pdf,CASE DOCS\03.28.25 - Notice of Legal Clarification-7fa878dd-1.pdf,229503,1762844423.0,
9c16f07d2c170afc3aea3c0d1de9f9a3f4c2681cdc0d336905026e9d4262e5e6,CASE DOCS\03.28.25 - Notice of Legal Clarification-1.pdf,CASE DOCS\03.28.25 - Notice of Legal Clarification-df089771-1.pdf,229503,1762844424.0,
abe5a5b42d5c2733db3648edab68f7989a72900ecf6356868669861b6d94bad3,CASE DOCS\03.31.25 - PET'S STATEMENT-1.pdf,CASE DOCS\03.31.25 - PET'S STATEMENT-c6fd748a-1.pdf,227217,1762844424.0,
b7ca1a80503da5191b28a065cf78ea90da7aae820926890be9a498597b6a3740,CASE DOCS\04.01.25 - RESPONDENT'S STATEMENT-1.pdf,CASE DOCS\03.31.25 - RESPONDENT'S STATEMENT-0595a303-1.pdf,494345,1762844424.0,
b7ca1a80503da5191b28a065cf78ea90da7aae820926890be9a498597b6a3740,CASE DOCS\04.01.25 - RESPONDENT'S STATEMENT-1.pdf,CASE DOCS\04.01.25 - RESPONDENT'S STATEMENT-936c3c58-1.pdf,494345,1762844426.0,
f81889b86e65cf0ba0f8f8b852d86bea3b06bbd684264e0d32bcbc2b17539508,CASE DOCS\03.31.35 - PRE-OBJ. TO CONSOL-1.pdf,CASE DOCS\03.31.25-  RESPONDENT'S PRE OBJECTION TO CONSOLIDATION-1.pdf,844778,1743656177.0,
59b89da87003f494266631105524d32327aecd7b5ee3bb436a4500628f0e3b8e,CASE DOCS\04.01.2025_RESPONDENTS PRE-OBJECTION TO CONSOLIDATION-1.pdf,CASE DOCS\04.01.25 - Respondent's Pre-Objection to Consolidation-1.pdf,324938,1762844426.0,
e329965fcb7202112302781f36b83a570d091c4a33f6b04a742e1f3c0c0c5306,CASE DOCS\04.02.25 - PETITIONER'S notice-1.pdf,CASE DOCS\04.02.25 - PETITIONER'S notice-80148f76-1.pdf,225260,1762844426.0,
7a296fa92d864699cea2a3f817899e23a24ca2ebff199aec781e137f2927d889,CASE DOCS\04.04.24 NOTICE OF FILING ORIGINAL PROCEEDING_compressed-1.pdf,CASE DOCS\04.04.24 NOTICE OF FILING ORIGINAL PROCEEDING_compressed-1-1.pdf,12481107,1762844427.0,
bf37e2f77a2ea20c24ee8c2f4eebf8e315a9e7400dc4d54c66855b040fc249a4,CASE DOCS\04.04.25 - GHOSTED BY CLERK-1.pdf,CASE DOCS\04.04.25 - GHOSTED BY CLERK-1-1.pdf,112074,1762844515.0,
c38a246fd094d63ebc5c46264e98a4dcb29ad087f8ba527b98b55b297259d512,CASE DOCS\04.04.25 - lindsey cooper SETTING IMPROPER HEARING-1.pdf,CASE DOCS\04.04.25 - lindsey cooper SETTING IMPROPER HEARING-1-1.pdf,440175,1762844515.0,
7a124a93af5f5ade6dac8406756066f48cf711690400d1e14150c56052689438,CASE DOCS\04.04.25 - LINDSEY GETS ANGRY-1.pdf,CASE DOCS\04.04.25 - LINDSEY GETS ANGRY-1-1.pdf,367029,1762844515.0,
d605c160257a7963b4f246ef460215ed373e5e1c9896887ae47e42c32ad8b004,CASE DOCS\04.04.25 - Motion to Consol Set-1.pdf,CASE DOCS\04.04.25 - Motion to Consol Set-1-1.pdf,440316,1762844515.0,
dd87308d7a0aa069f7bba1d88e81b20f0d387835ad37149ad1b667e658c46705,CASE DOCS\04.07.25 - NOTICE - INTENT TO FILE MANDAMUS-1.pdf,CASE DOCS\04.07.25 - NOTICE - INTENT TO FILE MANDAMUS-4c6cc7c2-1.pdf,311072,1762844516.0,
8855d1ab9b463570ccba01f92b19418e0f8a61ef05d48b396e75466d56f004d2,CASE DOCS\04.08.24 - Mandamus Filed-1.pdf,CASE DOCS\04.08.2024_CTAPPEALS ORIG PROC PETMAND FILED-1.pdf,66204,1762844517.0,
32c17274f7cafe59241e631ac482c7e6aec0f6537a12c49fb01f112946649f7d,CASE DOCS\04.08.24 - 02-24-00149-CV EMERGENCY MOTION TO STAY_compressed-1.pdf,CASE DOCS\04.08.24 - 02-24-00149-CV EMERGENCY MOTION TO STAY_compressed-1-1.pdf,11812916,1762844517.0,
91d5222f048b46df1509936c39980a640194e390127e2a2461c449649f16a1db,CASE DOCS\04.08.24 - 2ND COA MANDAMUS-1.pdf,CASE DOCS\04.08.24 - PETITION FOR MANDAMUS-1.pdf,22462684,1762844518.0,
9e0531fe16da634fc82424542a9759e0b010520029ea96a8972885590f2fb842,CASE DOCS\04.08.25 - NOTICE OF INCLUSION-1.pdf,CASE DOCS\04.08.25 - NOTICE OF INCLUSION-809f5227-1.pdf,1717310,1762844518.0,
6a6ec00d0ccc2523a4e37adf019c8e05e378bc2c63f12bd449af1f104987d106,CASE DOCS\04.10.24 - Mandamus Denied (2nd CoA)-1.pdf,CASE DOCS\04.10.2024_CT APPEALS ORIG PROC PETMAND DENIED-1.pdf,67582,1762844518.0,
523afad842f0d2bef9e478be10cf20d195c458c47cfa264cd6e87d01bea569c5,CASE DOCS\04.10.25 - ORDER GRANTING CONSOL-1.pdf,CASE DOCS\04.11.25 322nd ORDER ON CONSOLIDATION-1.pdf,33497,1762844520.0,
523afad842f0d2bef9e478be10cf20d195c458c47cfa264cd6e87d01bea569c5,CASE DOCS\04.10.25 - ORDER GRANTING CONSOL-1.pdf,CASE DOCS\04.10.25 - ORDER GRANTING CONSOLIDATION-1.pdf,33497,1762844519.0,
523afad842f0d2bef9e478be10cf20d195c458c47cfa264cd6e87d01bea569c5,CASE DOCS\04.10.25 - ORDER GRANTING CONSOL-1.pdf,CASE DOCS\04.10.25 - ORDER GRANTING CONSOLIDATION-a7007801-1.pdf,33497,1762844519.0,
70c3c5ba992aa6faeb560fc352494c555d04626fc8dc49865acf028a614f3474,CASE DOCS\04.11.25 - NOTICE AND LEGAL ANALYSIS-1.pdf,CASE DOCS\04.11.25 - NOTICE AND LEGAL ANALYSIS-c96af72f-1.pdf,212883,1762844520.0,
77385e304edeecfa3e1ba7b12cb4cdacabff11efdd4679b51e135ffdb087e53a,CASE DOCS\04.12.25 - MARCH 26 ORDERS ANALYSIS-1.pdf,CASE DOCS\04.12.25 - MARCH 26 ORDERS ANALYSIS-e3b48e3b-1.pdf,255835,1762844520.0,
31724bfa945af0da4f5aeb7e04757eb5be9f3e990a8407c618172e1f25463650,CASE DOCS\04.14.25 - 02-25-00166-CV MANDAMUS-1.pdf,CASE DOCS\04.14.25 - 02-25-00166-CV MANDAMUS-1-1.pdf,2527890,1762844521.0,
86218c4446ef7f4abc9d871d979669921837e64f8e5b31e5db303a4caf9a8b18,CASE DOCS\04.15.21 - COOPER CARTER APPEARANCE-1.pdf,CASE DOCS\09.30.24 - ENTRY OF APPEARANCE CARTER-1.pdf,129513,1762844665.0,
9ae40a9d8f36c636ea141e13286b87e63800b013a9fb6f67216f7119249d6c20,CASE DOCS\04.18.24 - 2ND COA REHEARING-1.pdf,CASE DOCS\04.18.24 - MOTION FOR REHEARING-1.pdf,245635,1762844522.0,
02e41e757ebaeceb7e11108b599da819b2dc59b7a357b783ccd8f15dc662c4f7,CASE DOCS\04.23.24 - COA SUPPLEMENTAL APPENDIX-1.pdf,CASE DOCS\04.23.24 - SUPPLEMENTAL MANDAMUS APPENDIX-1.pdf,121208,1762844523.0,
10ebdbe27e6a0727cf1977fe71f50adc01560c353173be186433508e2ffd9786,CASE DOCS\04.23.25 - NOCP MYERS-1.pdf,CASE DOCS\04.24.25 - NOTICE OF COURT PROCEEDING-1.pdf,34074,1762844524.0,
